creative_id,campaign_id,creative_name,format,bitrate_kbps,duration_sec
CR-001716,CMP-572,CMP-572 Creative 3,VOD,10323,30
CR-001717,CMP-573,CMP-573 Creative 1,Live,9041,15
CR-001718,CMP-573,CMP-573 Creative 2,VOD,5801,30
CR-001719,CMP-573,CMP-573 Creative 3,Live,8676,60
CR-001720,CMP-574,CMP-574 Creative 1,VOD,6819,60
CR-001721,CMP-574,CMP-574 Creative 2,Live,6439,15
CR-001722,CMP-574,CMP-574 Creative 3,VOD,9585,30
CR-001723,CMP-575,CMP-575 Creative 1,Live,12345,30
CR-001724,CMP-575,CMP-575 Creative 2,VOD,10686,30
CR-001725,CMP-575,CMP-575 Creative 3,Live,5318,30
CR-001726,CMP-576,CMP-576 Creative 1,VOD,10832,30
CR-001727,CMP-576,CMP-576 Creative 2,Live,6636,60
CR-001728,CMP-576,CMP-576 Creative 3,VOD,7966,15
CR-001729,CMP-577,CMP-577 Creative 1,Live,6128,15
CR-001730,CMP-577,CMP-577 Creative 2,VOD,12263,30
CR-001731,CMP-577,CMP-577 Creative 3,Live,8801,30
CR-001732,CMP-578,CMP-578 Creative 1,VOD,9678,30
CR-001733,CMP-578,CMP-578 Creative 2,Live,7001,30
CR-001734,CMP-578,CMP-578 Creative 3,VOD,11477,15
CR-001735,CMP-579,CMP-579 Creative 1,Live,13221,60
CR-001736,CMP-579,CMP-579 Creative 2,VOD,5362,60
CR-001737,CMP-579,CMP-579 Creative 3,Live,6084,15
CR-001738,CMP-580,CMP-580 Creative 1,VOD,10207,15
CR-001739,CMP-580,CMP-580 Creative 2,Live,6193,30
CR-001740,CMP-580,CMP-580 Creative 3,VOD,7585,60
CR-001741,CMP-581,CMP-581 Creative 1,Live,9042,30
CR-001742,CMP-581,CMP-581 Creative 2,VOD,6366,30
CR-001743,CMP-581,CMP-581 Creative 3,Live,12897,30
CR-001744,CMP-582,CMP-582 Creative 1,VOD,11692,60
CR-001745,CMP-582,CMP-582 Creative 2,Live,14243,15
CR-001746,CMP-582,CMP-582 Creative 3,VOD,8196,30
CR-001747,CMP-583,CMP-583 Creative 1,Live,10627,60
CR-001748,CMP-583,CMP-583 Creative 2,VOD,5532,30
CR-001749,CMP-583,CMP-583 Creative 3,Live,6971,15
CR-001750,CMP-584,CMP-584 Creative 1,VOD,7976,15
CR-001751,CMP-584,CMP-584 Creative 2,Live,12293,30
CR-001752,CMP-584,CMP-584 Creative 3,VOD,9714,15
CR-001753,CMP-585,CMP-585 Creative 1,Live,12349,15
CR-001754,CMP-585,CMP-585 Creative 2,VOD,13658,15
CR-001755,CMP-585,CMP-585 Creative 3,Live,6048,30
CR-001756,CMP-586,CMP-586 Creative 1,VOD,9296,30
CR-001757,CMP-586,CMP-586 Creative 2,Live,7111,60
CR-001758,CMP-586,CMP-586 Creative 3,VOD,8577,30
CR-001759,CMP-587,CMP-587 Creative 1,Live,9832,30
CR-001760,CMP-587,CMP-587 Creative 2,VOD,12551,30
CR-001761,CMP-587,CMP-587 Creative 3,Live,11077,15
CR-001762,CMP-588,CMP-588 Creative 1,VOD,10035,15
CR-001763,CMP-588,CMP-588 Creative 2,Live,8393,30
CR-001764,CMP-588,CMP-588 Creative 3,VOD,8175,60
CR-001765,CMP-589,CMP-589 Creative 1,Live,5588,30
CR-001766,CMP-589,CMP-589 Creative 2,VOD,13611,60
CR-001767,CMP-589,CMP-589 Creative 3,Live,7952,60
CR-001768,CMP-590,CMP-590 Creative 1,VOD,11201,60
CR-001769,CMP-590,CMP-590 Creative 2,Live,11358,30
CR-001770,CMP-590,CMP-590 Creative 3,VOD,11593,15
CR-001771,CMP-591,CMP-591 Creative 1,Live,12043,60
CR-001772,CMP-591,CMP-591 Creative 2,VOD,9406,30
CR-001773,CMP-591,CMP-591 Creative 3,Live,5536,30
CR-001774,CMP-592,CMP-592 Creative 1,VOD,5597,30
CR-001775,CMP-592,CMP-592 Creative 2,Live,13781,30
CR-001776,CMP-592,CMP-592 Creative 3,VOD,9755,15
CR-001777,CMP-593,CMP-593 Creative 1,Live,13601,15
CR-001778,CMP-593,CMP-593 Creative 2,VOD,11018,15
CR-001779,CMP-593,CMP-593 Creative 3,Live,13458,15
CR-001780,CMP-594,CMP-594 Creative 1,VOD,14234,60
CR-001781,CMP-594,CMP-594 Creative 2,Live,12988,60
CR-001782,CMP-594,CMP-594 Creative 3,VOD,5830,15
CR-001783,CMP-595,CMP-595 Creative 1,Live,11787,15
CR-001784,CMP-595,CMP-595 Creative 2,VOD,12601,60
CR-001785,CMP-595,CMP-595 Creative 3,Live,7766,30
CR-001786,CMP-596,CMP-596 Creative 1,VOD,9953,60
CR-001787,CMP-596,CMP-596 Creative 2,Live,10896,15
CR-001788,CMP-596,CMP-596 Creative 3,VOD,9897,60
CR-001789,CMP-597,CMP-597 Creative 1,Live,13348,30
CR-001790,CMP-597,CMP-597 Creative 2,VOD,10847,30
CR-001791,CMP-597,CMP-597 Creative 3,Live,5790,60
CR-001792,CMP-598,CMP-598 Creative 1,VOD,11785,30
CR-001793,CMP-598,CMP-598 Creative 2,Live,10803,60
CR-001794,CMP-598,CMP-598 Creative 3,VOD,5240,15
CR-001795,CMP-599,CMP-599 Creative 1,Live,13637,30
CR-001796,CMP-599,CMP-599 Creative 2,VOD,7375,30
CR-001797,CMP-599,CMP-599 Creative 3,Live,13598,30
CR-001798,CMP-600,CMP-600 Creative 1,VOD,10415,30
CR-001799,CMP-600,CMP-600 Creative 2,Live,7794,15
CR-001800,CMP-600,CMP-600 Creative 3,VOD,6950,30
CR-001801,CMP-601,CMP-601 Creative 1,Live,7437,15
CR-001802,CMP-601,CMP-601 Creative 2,VOD,11925,60
CR-001803,CMP-601,CMP-601 Creative 3,Live,8304,60
CR-001804,CMP-602,CMP-602 Creative 1,VOD,7402,15
CR-001805,CMP-602,CMP-602 Creative 2,Live,10510,60
CR-001806,CMP-602,CMP-602 Creative 3,VOD,7003,60
CR-001807,CMP-603,CMP-603 Creative 1,Live,12557,30
CR-001808,CMP-603,CMP-603 Creative 2,VOD,11090,15
CR-001809,CMP-603,CMP-603 Creative 3,Live,7945,15
CR-001810,CMP-604,CMP-604 Creative 1,VOD,5342,30
CR-001811,CMP-604,CMP-604 Creative 2,Live,10881,15
CR-001812,CMP-604,CMP-604 Creative 3,VOD,11411,15
CR-001813,CMP-605,CMP-605 Creative 1,Live,5173,60
CR-001814,CMP-605,CMP-605 Creative 2,VOD,8242,15
CR-001815,CMP-605,CMP-605 Creative 3,Live,9816,15
CR-001816,CMP-606,CMP-606 Creative 1,VOD,7388,30
CR-001817,CMP-606,CMP-606 Creative 2,Live,12279,15
CR-001818,CMP-606,CMP-606 Creative 3,VOD,5254,30
CR-001819,CMP-607,CMP-607 Creative 1,Live,8118,30
CR-001820,CMP-607,CMP-607 Creative 2,VOD,12309,30
CR-001821,CMP-607,CMP-607 Creative 3,Live,6954,30
CR-001822,CMP-608,CMP-608 Creative 1,VOD,11155,30
CR-001823,CMP-608,CMP-608 Creative 2,Live,7726,30
CR-001824,CMP-608,CMP-608 Creative 3,VOD,13590,30
CR-001825,CMP-609,CMP-609 Creative 1,Live,8545,15
CR-001826,CMP-609,CMP-609 Creative 2,VOD,5194,15
CR-001827,CMP-609,CMP-609 Creative 3,Live,7239,15
CR-001828,CMP-610,CMP-610 Creative 1,VOD,13199,30
CR-001829,CMP-610,CMP-610 Creative 2,Live,9259,30
CR-001830,CMP-610,CMP-610 Creative 3,VOD,5792,15
CR-001831,CMP-611,CMP-611 Creative 1,Live,12490,60
CR-001832,CMP-611,CMP-611 Creative 2,VOD,8072,15
CR-001833,CMP-611,CMP-611 Creative 3,Live,14487,60
CR-001834,CMP-612,CMP-612 Creative 1,VOD,11155,15
CR-001835,CMP-612,CMP-612 Creative 2,Live,13054,60
CR-001836,CMP-612,CMP-612 Creative 3,VOD,9138,15
CR-001837,CMP-613,CMP-613 Creative 1,Live,12298,30
CR-001838,CMP-613,CMP-613 Creative 2,VOD,11801,15
CR-001839,CMP-613,CMP-613 Creative 3,Live,10627,15
CR-001840,CMP-614,CMP-614 Creative 1,VOD,11589,60
CR-001841,CMP-614,CMP-614 Creative 2,Live,10659,15
CR-001842,CMP-614,CMP-614 Creative 3,VOD,6756,15
CR-001843,CMP-615,CMP-615 Creative 1,Live,10678,15
CR-001844,CMP-615,CMP-615 Creative 2,VOD,13969,60
CR-001845,CMP-615,CMP-615 Creative 3,Live,7937,30
CR-001846,CMP-616,CMP-616 Creative 1,VOD,6762,60
CR-001847,CMP-616,CMP-616 Creative 2,Live,13782,60
CR-001848,CMP-616,CMP-616 Creative 3,VOD,5206,60
CR-001849,CMP-617,CMP-617 Creative 1,Live,11839,30
CR-001850,CMP-617,CMP-617 Creative 2,VOD,8205,60
CR-001851,CMP-617,CMP-617 Creative 3,Live,13146,15
CR-001852,CMP-618,CMP-618 Creative 1,VOD,10871,30
CR-001853,CMP-618,CMP-618 Creative 2,Live,7064,60
CR-001854,CMP-618,CMP-618 Creative 3,VOD,8763,30
CR-001855,CMP-619,CMP-619 Creative 1,Live,8448,60
CR-001856,CMP-619,CMP-619 Creative 2,VOD,7532,30
CR-001857,CMP-619,CMP-619 Creative 3,Live,5596,15
CR-001858,CMP-620,CMP-620 Creative 1,VOD,13063,30
CR-001859,CMP-620,CMP-620 Creative 2,Live,11026,30
CR-001860,CMP-620,CMP-620 Creative 3,VOD,7388,60
CR-001861,CMP-621,CMP-621 Creative 1,Live,8618,15
CR-001862,CMP-621,CMP-621 Creative 2,VOD,10914,30
CR-001863,CMP-622,CMP-622 Creative 1,VOD,7453,30
CR-001864,CMP-622,CMP-622 Creative 2,Live,10808,15
CR-001865,CMP-623,CMP-623 Creative 1,Live,9292,15
CR-001866,CMP-623,CMP-623 Creative 2,VOD,13975,60
CR-001867,CMP-624,CMP-624 Creative 1,VOD,10776,60
CR-001868,CMP-624,CMP-624 Creative 2,Live,14462,30
CR-001869,CMP-625,CMP-625 Creative 1,Live,10475,60
CR-001870,CMP-625,CMP-625 Creative 2,VOD,12480,30
CR-001871,CMP-626,CMP-626 Creative 1,VOD,7825,15
CR-001872,CMP-626,CMP-626 Creative 2,Live,6156,15
CR-001873,CMP-627,CMP-627 Creative 1,Live,12206,60
CR-001874,CMP-627,CMP-627 Creative 2,VOD,9382,15
CR-001875,CMP-628,CMP-628 Creative 1,VOD,9363,15
CR-001876,CMP-628,CMP-628 Creative 2,Live,10358,30
CR-001877,CMP-629,CMP-629 Creative 1,Live,14007,30
CR-001878,CMP-629,CMP-629 Creative 2,VOD,8669,60
CR-001879,CMP-630,CMP-630 Creative 1,VOD,12482,60
CR-001880,CMP-630,CMP-630 Creative 2,Live,10039,15
CR-001881,CMP-631,CMP-631 Creative 1,Live,12316,15
CR-001882,CMP-631,CMP-631 Creative 2,VOD,13543,60
CR-001883,CMP-632,CMP-632 Creative 1,VOD,5477,60
CR-001884,CMP-632,CMP-632 Creative 2,Live,6014,30
CR-001885,CMP-633,CMP-633 Creative 1,Live,7860,15
CR-001886,CMP-633,CMP-633 Creative 2,VOD,11002,30
CR-001887,CMP-634,CMP-634 Creative 1,VOD,9044,30
CR-001888,CMP-634,CMP-634 Creative 2,Live,13828,30
CR-001889,CMP-635,CMP-635 Creative 1,Live,8972,60
CR-001890,CMP-635,CMP-635 Creative 2,VOD,9394,60
CR-001891,CMP-636,CMP-636 Creative 1,VOD,11859,15
CR-001892,CMP-636,CMP-636 Creative 2,Live,10006,60
CR-001893,CMP-637,CMP-637 Creative 1,Live,8813,60
CR-001894,CMP-637,CMP-637 Creative 2,VOD,13880,30
CR-001895,CMP-638,CMP-638 Creative 1,VOD,7706,30
CR-001896,CMP-638,CMP-638 Creative 2,Live,10965,15
CR-001897,CMP-639,CMP-639 Creative 1,Live,8794,30
CR-001898,CMP-639,CMP-639 Creative 2,VOD,6616,15
CR-001899,CMP-640,CMP-640 Creative 1,VOD,13882,60
CR-001900,CMP-640,CMP-640 Creative 2,Live,11496,60
CR-001901,CMP-641,CMP-641 Creative 1,Live,9424,60
CR-001902,CMP-641,CMP-641 Creative 2,VOD,11067,30
CR-001903,CMP-642,CMP-642 Creative 1,VOD,8238,15
CR-001904,CMP-642,CMP-642 Creative 2,Live,13428,30
CR-001905,CMP-643,CMP-643 Creative 1,Live,9602,60
CR-001906,CMP-643,CMP-643 Creative 2,VOD,5013,15
CR-001907,CMP-644,CMP-644 Creative 1,VOD,11899,15
CR-001908,CMP-644,CMP-644 Creative 2,Live,7001,30
CR-001909,CMP-645,CMP-645 Creative 1,Live,10480,15
CR-001910,CMP-645,CMP-645 Creative 2,VOD,5013,30
CR-001911,CMP-646,CMP-646 Creative 1,VOD,10086,30
CR-001912,CMP-646,CMP-646 Creative 2,Live,11322,60
CR-001913,CMP-647,CMP-647 Creative 1,Live,7099,60
CR-001914,CMP-647,CMP-647 Creative 2,VOD,12255,15
CR-001915,CMP-648,CMP-648 Creative 1,VOD,11114,30
CR-001916,CMP-648,CMP-648 Creative 2,Live,10640,60
CR-001917,CMP-649,CMP-649 Creative 1,Live,10936,60
CR-001918,CMP-649,CMP-649 Creative 2,VOD,11901,30
CR-001919,CMP-650,CMP-650 Creative 1,VOD,11186,15
CR-001920,CMP-650,CMP-650 Creative 2,Live,10468,15
CR-001921,CMP-651,CMP-651 Creative 1,Live,8350,60
CR-001922,CMP-651,CMP-651 Creative 2,VOD,6067,30
CR-001923,CMP-652,CMP-652 Creative 1,VOD,9387,15
CR-001924,CMP-652,CMP-652 Creative 2,Live,6080,60
CR-001925,CMP-653,CMP-653 Creative 1,Live,6963,60
CR-001926,CMP-653,CMP-653 Creative 2,VOD,6129,15
CR-001927,CMP-654,CMP-654 Creative 1,VOD,7478,30
CR-001928,CMP-654,CMP-654 Creative 2,Live,7413,60
CR-001929,CMP-655,CMP-655 Creative 1,Live,14241,30
CR-001930,CMP-655,CMP-655 Creative 2,VOD,14417,15
CR-001931,CMP-656,CMP-656 Creative 1,VOD,13248,60
CR-001932,CMP-656,CMP-656 Creative 2,Live,6515,30
CR-001933,CMP-657,CMP-657 Creative 1,Live,6818,15
CR-001934,CMP-657,CMP-657 Creative 2,VOD,13235,30
CR-001935,CMP-658,CMP-658 Creative 1,VOD,6878,60
CR-001936,CMP-658,CMP-658 Creative 2,Live,9586,60
CR-001937,CMP-659,CMP-659 Creative 1,Live,8045,30
CR-001938,CMP-659,CMP-659 Creative 2,VOD,13999,30
CR-001939,CMP-660,CMP-660 Creative 1,VOD,11939,15
CR-001940,CMP-660,CMP-660 Creative 2,Live,13382,30
CR-001941,CMP-661,CMP-661 Creative 1,Live,6656,15
CR-001942,CMP-661,CMP-661 Creative 2,VOD,8336,30
CR-001943,CMP-662,CMP-662 Creative 1,VOD,10936,15
CR-001944,CMP-662,CMP-662 Creative 2,Live,12828,30
CR-001945,CMP-663,CMP-663 Creative 1,Live,12390,60
CR-001946,CMP-663,CMP-663 Creative 2,VOD,9799,15
CR-001947,CMP-664,CMP-664 Creative 1,VOD,12751,60
CR-001948,CMP-664,CMP-664 Creative 2,Live,8013,15
CR-001949,CMP-665,CMP-665 Creative 1,Live,7749,15
CR-001950,CMP-665,CMP-665 Creative 2,VOD,8709,60
CR-001951,CMP-666,CMP-666 Creative 1,VOD,14384,15
CR-001952,CMP-666,CMP-666 Creative 2,Live,8799,60
CR-001953,CMP-667,CMP-667 Creative 1,Live,7590,15
CR-001954,CMP-667,CMP-667 Creative 2,VOD,7683,60
CR-001955,CMP-668,CMP-668 Creative 1,VOD,5996,15
CR-001956,CMP-668,CMP-668 Creative 2,Live,14164,15
CR-001957,CMP-669,CMP-669 Creative 1,Live,12117,15
CR-001958,CMP-669,CMP-669 Creative 2,VOD,12618,15
CR-001959,CMP-670,CMP-670 Creative 1,VOD,14328,60
CR-001960,CMP-670,CMP-670 Creative 2,Live,7558,15
CR-001961,CMP-671,CMP-671 Creative 1,Live,11989,15
CR-001962,CMP-671,CMP-671 Creative 2,VOD,13428,30
CR-001963,CMP-672,CMP-672 Creative 1,VOD,12204,15
CR-001964,CMP-672,CMP-672 Creative 2,Live,7465,30
CR-001965,CMP-673,CMP-673 Creative 1,Live,6470,60
CR-001966,CMP-673,CMP-673 Creative 2,VOD,8509,15
CR-001967,CMP-674,CMP-674 Creative 1,VOD,7463,15
CR-001968,CMP-674,CMP-674 Creative 2,Live,9472,15
CR-001969,CMP-675,CMP-675 Creative 1,Live,13499,15
CR-001970,CMP-675,CMP-675 Creative 2,VOD,8785,15
CR-001971,CMP-676,CMP-676 Creative 1,VOD,10880,60
CR-001972,CMP-676,CMP-676 Creative 2,Live,6390,30
CR-001973,CMP-677,CMP-677 Creative 1,Live,7879,30
CR-001974,CMP-677,CMP-677 Creative 2,VOD,5974,60
CR-001975,CMP-678,CMP-678 Creative 1,VOD,9878,60
CR-001976,CMP-678,CMP-678 Creative 2,Live,8166,15
CR-001977,CMP-679,CMP-679 Creative 1,Live,8555,30
CR-001978,CMP-679,CMP-679 Creative 2,VOD,5429,30
CR-001979,CMP-680,CMP-680 Creative 1,VOD,11281,30
CR-001980,CMP-680,CMP-680 Creative 2,Live,5369,30
CR-001981,CMP-681,CMP-681 Creative 1,Live,5147,30
CR-001982,CMP-681,CMP-681 Creative 2,VOD,11500,60
CR-001983,CMP-682,CMP-682 Creative 1,VOD,11958,30
CR-001984,CMP-682,CMP-682 Creative 2,Live,13471,30
CR-001985,CMP-683,CMP-683 Creative 1,Live,8296,60
CR-001986,CMP-683,CMP-683 Creative 2,VOD,5497,30
CR-001987,CMP-684,CMP-684 Creative 1,VOD,7161,60
CR-001988,CMP-684,CMP-684 Creative 2,Live,6271,60
CR-001989,CMP-685,CMP-685 Creative 1,Live,6335,60
CR-001990,CMP-685,CMP-685 Creative 2,VOD,13381,30
CR-001991,CMP-686,CMP-686 Creative 1,VOD,14400,60
CR-001992,CMP-686,CMP-686 Creative 2,Live,6343,30
CR-001993,CMP-687,CMP-687 Creative 1,Live,6578,15
CR-001994,CMP-687,CMP-687 Creative 2,VOD,14486,60
CR-001995,CMP-688,CMP-688 Creative 1,VOD,13526,30
CR-001996,CMP-688,CMP-688 Creative 2,Live,9645,30
CR-001997,CMP-689,CMP-689 Creative 1,Live,13573,60
CR-001998,CMP-689,CMP-689 Creative 2,VOD,9671,15
CR-001999,CMP-690,CMP-690 Creative 1,VOD,6528,60
CR-002000,CMP-690,CMP-690 Creative 2,Live,9446,15
CR-002001,CMP-691,CMP-691 Creative 1,Live,12358,60
CR-002002,CMP-691,CMP-691 Creative 2,VOD,8746,30
CR-002003,CMP-692,CMP-692 Creative 1,VOD,7518,30
CR-002004,CMP-692,CMP-692 Creative 2,Live,14317,60
CR-002005,CMP-693,CMP-693 Creative 1,Live,10592,30
CR-002006,CMP-693,CMP-693 Creative 2,VOD,5910,30
CR-002007,CMP-694,CMP-694 Creative 1,VOD,6985,15
CR-002008,CMP-694,CMP-694 Creative 2,Live,9339,60
CR-002009,CMP-695,CMP-695 Creative 1,Live,10652,15
CR-002010,CMP-695,CMP-695 Creative 2,VOD,9278,60
CR-002011,CMP-696,CMP-696 Creative 1,VOD,9152,15
CR-002012,CMP-696,CMP-696 Creative 2,Live,7840,30
CR-002013,CMP-697,CMP-697 Creative 1,Live,11083,60
CR-002014,CMP-697,CMP-697 Creative 2,VOD,10971,30
CR-002015,CMP-698,CMP-698 Creative 1,VOD,13609,60
CR-002016,CMP-698,CMP-698 Creative 2,Live,9840,30
CR-002017,CMP-699,CMP-699 Creative 1,Live,9936,30
CR-002018,CMP-699,CMP-699 Creative 2,VOD,12770,60
CR-002019,CMP-700,CMP-700 Creative 1,VOD,7489,30
CR-002020,CMP-700,CMP-700 Creative 2,Live,9008,30
CR-002021,CMP-701,CMP-701 Creative 1,Live,12294,60
CR-002022,CMP-701,CMP-701 Creative 2,VOD,8429,30
CR-002023,CMP-702,CMP-702 Creative 1,VOD,7050,30
CR-002024,CMP-702,CMP-702 Creative 2,Live,10053,60
CR-002025,CMP-703,CMP-703 Creative 1,Live,10278,15
CR-002026,CMP-703,CMP-703 Creative 2,VOD,6321,60
CR-002027,CMP-704,CMP-704 Creative 1,VOD,13051,60
CR-002028,CMP-704,CMP-704 Creative 2,Live,11303,15
CR-002029,CMP-705,CMP-705 Creative 1,Live,9716,15
CR-002030,CMP-705,CMP-705 Creative 2,VOD,5321,30
CR-002031,CMP-706,CMP-706 Creative 1,VOD,11803,15
CR-002032,CMP-706,CMP-706 Creative 2,Live,12525,15
CR-002033,CMP-707,CMP-707 Creative 1,Live,7851,30
CR-002034,CMP-707,CMP-707 Creative 2,VOD,9689,15
CR-002035,CMP-708,CMP-708 Creative 1,VOD,14406,30
CR-002036,CMP-708,CMP-708 Creative 2,Live,7575,15
CR-002037,CMP-709,CMP-709 Creative 1,Live,7077,30
CR-002038,CMP-709,CMP-709 Creative 2,VOD,10817,15
CR-002039,CMP-710,CMP-710 Creative 1,VOD,8234,30
CR-002040,CMP-710,CMP-710 Creative 2,Live,11029,60
CR-002041,CMP-711,CMP-711 Creative 1,Live,5621,15
CR-002042,CMP-711,CMP-711 Creative 2,VOD,11219,60
CR-002043,CMP-712,CMP-712 Creative 1,VOD,9452,60
CR-002044,CMP-712,CMP-712 Creative 2,Live,6743,30
CR-002045,CMP-713,CMP-713 Creative 1,Live,7477,15
CR-002046,CMP-713,CMP-713 Creative 2,VOD,10579,30
CR-002047,CMP-714,CMP-714 Creative 1,VOD,11930,30
CR-002048,CMP-714,CMP-714 Creative 2,Live,12985,60
CR-002049,CMP-715,CMP-715 Creative 1,Live,11963,60
CR-002050,CMP-715,CMP-715 Creative 2,VOD,11120,15
CR-002051,CMP-716,CMP-716 Creative 1,VOD,8378,60
CR-002052,CMP-716,CMP-716 Creative 2,Live,13799,60
CR-002053,CMP-717,CMP-717 Creative 1,Live,5580,30
CR-002054,CMP-717,CMP-717 Creative 2,VOD,10085,60
CR-002055,CMP-718,CMP-718 Creative 1,VOD,6133,60
CR-002056,CMP-718,CMP-718 Creative 2,Live,7044,15
CR-002057,CMP-719,CMP-719 Creative 1,Live,8506,30
CR-002058,CMP-719,CMP-719 Creative 2,VOD,11577,30
CR-002059,CMP-720,CMP-720 Creative 1,VOD,8859,15
CR-002060,CMP-720,CMP-720 Creative 2,Live,11751,30
CR-002061,CMP-721,CMP-721 Creative 1,Live,12727,30
CR-002062,CMP-721,CMP-721 Creative 2,VOD,8791,60
CR-002063,CMP-722,CMP-722 Creative 1,VOD,6524,60
CR-002064,CMP-722,CMP-722 Creative 2,Live,7325,15
CR-002065,CMP-723,CMP-723 Creative 1,Live,6950,15
CR-002066,CMP-723,CMP-723 Creative 2,VOD,6102,60
CR-002067,CMP-724,CMP-724 Creative 1,VOD,7830,60
CR-002068,CMP-724,CMP-724 Creative 2,Live,5491,30
CR-002069,CMP-725,CMP-725 Creative 1,Live,5404,30
CR-002070,CMP-725,CMP-725 Creative 2,VOD,6133,15
CR-002071,CMP-726,CMP-726 Creative 1,VOD,8772,30
CR-002072,CMP-726,CMP-726 Creative 2,Live,9327,30
CR-002073,CMP-727,CMP-727 Creative 1,Live,13975,60
CR-002074,CMP-727,CMP-727 Creative 2,VOD,5937,15
CR-002075,CMP-728,CMP-728 Creative 1,VOD,9377,15
CR-002076,CMP-728,CMP-728 Creative 2,Live,11706,15
CR-002077,CMP-729,CMP-729 Creative 1,Live,13325,30
CR-002078,CMP-729,CMP-729 Creative 2,VOD,13349,30
CR-002079,CMP-730,CMP-730 Creative 1,VOD,14057,15
CR-002080,CMP-730,CMP-730 Creative 2,Live,6121,30
CR-002081,CMP-731,CMP-731 Creative 1,Live,14277,30
CR-002082,CMP-731,CMP-731 Creative 2,VOD,12560,15
CR-002083,CMP-732,CMP-732 Creative 1,VOD,7069,15
CR-002084,CMP-732,CMP-732 Creative 2,Live,9617,30
CR-002085,CMP-733,CMP-733 Creative 1,Live,7646,15
CR-002086,CMP-733,CMP-733 Creative 2,VOD,5851,15
CR-002087,CMP-734,CMP-734 Creative 1,VOD,9751,15
CR-002088,CMP-734,CMP-734 Creative 2,Live,7599,60
CR-002089,CMP-735,CMP-735 Creative 1,Live,9725,30
CR-002090,CMP-735,CMP-735 Creative 2,VOD,7656,15
CR-002091,CMP-736,CMP-736 Creative 1,VOD,10674,15
CR-002092,CMP-736,CMP-736 Creative 2,Live,11055,30
CR-002093,CMP-737,CMP-737 Creative 1,Live,7584,60
CR-002094,CMP-737,CMP-737 Creative 2,VOD,10588,15
CR-002095,CMP-738,CMP-738 Creative 1,VOD,11528,30
CR-002096,CMP-738,CMP-738 Creative 2,Live,6567,30
CR-002097,CMP-739,CMP-739 Creative 1,Live,8433,30
CR-002098,CMP-739,CMP-739 Creative 2,VOD,10883,15
CR-002099,CMP-740,CMP-740 Creative 1,VOD,10476,30
CR-002100,CMP-740,CMP-740 Creative 2,Live,11733,15
CR-002101,CMP-741,CMP-741 Creative 1,Live,6935,60
CR-002102,CMP-741,CMP-741 Creative 2,VOD,9502,30
CR-002103,CMP-742,CMP-742 Creative 1,VOD,6781,15
CR-002104,CMP-742,CMP-742 Creative 2,Live,6586,30
CR-002105,CMP-743,CMP-743 Creative 1,Live,13677,60
CR-002106,CMP-743,CMP-743 Creative 2,VOD,8444,15
CR-002107,CMP-744,CMP-744 Creative 1,VOD,7701,30
CR-002108,CMP-744,CMP-744 Creative 2,Live,7586,60
CR-002109,CMP-745,CMP-745 Creative 1,Live,13531,60
CR-002110,CMP-745,CMP-745 Creative 2,VOD,12916,60
CR-002111,CMP-746,CMP-746 Creative 1,VOD,6080,30
CR-002112,CMP-746,CMP-746 Creative 2,Live,6654,30
CR-002113,CMP-747,CMP-747 Creative 1,Live,13629,15
CR-002114,CMP-747,CMP-747 Creative 2,VOD,6788,60
CR-002115,CMP-748,CMP-748 Creative 1,VOD,9781,60
CR-002116,CMP-748,CMP-748 Creative 2,Live,11809,15
CR-002117,CMP-749,CMP-749 Creative 1,Live,8168,30
CR-002118,CMP-749,CMP-749 Creative 2,VOD,11572,60
CR-002119,CMP-750,CMP-750 Creative 1,VOD,6021,30
CR-002120,CMP-750,CMP-750 Creative 2,Live,10678,15
CR-002121,CMP-751,CMP-751 Creative 1,Live,7328,15
CR-002122,CMP-751,CMP-751 Creative 2,VOD,8040,30
CR-002123,CMP-752,CMP-752 Creative 1,VOD,9086,30
CR-002124,CMP-752,CMP-752 Creative 2,Live,6658,60
CR-002125,CMP-753,CMP-753 Creative 1,Live,12963,30
CR-002126,CMP-753,CMP-753 Creative 2,VOD,6367,60
CR-002127,CMP-754,CMP-754 Creative 1,VOD,5983,15
CR-002128,CMP-754,CMP-754 Creative 2,Live,7183,60
CR-002129,CMP-755,CMP-755 Creative 1,Live,13872,30
CR-002130,CMP-755,CMP-755 Creative 2,VOD,13205,30
CR-002131,CMP-756,CMP-756 Creative 1,VOD,5510,15
CR-002132,CMP-756,CMP-756 Creative 2,Live,9358,30
CR-002133,CMP-757,CMP-757 Creative 1,Live,6545,15
CR-002134,CMP-757,CMP-757 Creative 2,VOD,9975,30
CR-002135,CMP-758,CMP-758 Creative 1,VOD,12055,15
CR-002136,CMP-758,CMP-758 Creative 2,Live,11217,30
CR-002137,CMP-759,CMP-759 Creative 1,Live,13756,15
CR-002138,CMP-759,CMP-759 Creative 2,VOD,6460,15
CR-002139,CMP-760,CMP-760 Creative 1,VOD,5091,15
CR-002140,CMP-760,CMP-760 Creative 2,Live,6228,60
CR-002141,CMP-761,CMP-761 Creative 1,Live,9328,60
CR-002142,CMP-761,CMP-761 Creative 2,VOD,9352,30
CR-002143,CMP-762,CMP-762 Creative 1,VOD,10095,15
CR-002144,CMP-762,CMP-762 Creative 2,Live,6414,15
